"","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"2663",2014-04-16,2,7,11,7,12,9,3,1,2,4,4,2
"2664",2014-04-17,2,7,10,7,12,10,3,1,2,4,4,2
"2665",2014-04-18,2,7,10,8,12,10,3,1,2,4,4,2
"2666",2014-04-19,2,7,10,8,12,10,3,1,2,4,4,2
"2667",2014-04-20,2,7,10,8,12,10,3,1,2,4,4,2
"2668",2014-04-21,2,7,10,7,12,10,3,1,2,4,4,2
"2669",2014-04-22,2,7,10,8,11,9,3,1,2,4,4,2
"2670",2014-04-23,2,7,10,7,11,10,3,1,2,4,4,2
"2671",2014-04-24,2,7,10,8,11,10,3,1,2,4,4,3
"2672",2014-04-25,2,7,10,7,11,10,3,1,2,4,4,2
"2673",2014-04-26,2,7,10,7,11,10,3,1,2,4,4,2
"2674",2014-04-27,2,7,10,7,11,10,3,1,2,4,4,2
"2675",2014-04-28,2,7,11,10,11,10,3,1,2,4,4,2
"2676",2014-04-29,1,7,10,10,11,10,3,1,2,5,4,2
"2677",2014-04-30,1,7,11,10,12,10,3,1,2,4,4,2
"2678",2014-05-01,1,7,10,10,12,9,3,1,3,4,4,3
"2679",2014-05-02,1,7,11,10,12,10,3,1,2,4,4,3
"2680",2014-05-03,1,7,11,10,12,10,3,1,2,4,4,3
"2681",2014-05-04,1,7,11,10,12,10,3,1,2,4,4,2
"2682",2014-05-05,2,7,9,10,12,10,3,1,2,4,4,2
"2683",2014-05-06,1,7,9,10,11,10,3,1,1,4,4,3
"2684",2014-05-07,1,7,9,10,11,10,3,1,1,4,4,3
"2685",2014-05-08,1,7,9,10,11,10,3,1,1,4,4,2
"2686",2014-05-09,1,7,9,10,11,10,3,1,1,5,4,2
"2687",2014-05-10,1,7,9,10,11,10,3,1,1,5,4,2
"2688",2014-05-11,1,7,9,10,11,10,3,1,1,5,4,2
"2689",2014-05-12,1,7,10,10,12,10,3,1,2,4,4,2
"2690",2014-05-13,1,7,9,10,12,10,3,1,2,4,4,2
"2691",2014-05-14,1,7,9,10,12,10,3,1,1,4,4,2
"2692",2014-05-15,1,7,10,10,12,10,3,1,1,4,4,2
"2693",2014-05-16,1,7,9,10,12,10,3,1,1,4,4,3
"2694",2014-05-17,1,7,9,10,12,10,3,1,1,4,4,4
"2695",2014-05-18,1,7,9,10,12,10,3,1,1,4,4,4
"2696",2014-05-19,2,7,9,10,12,10,3,1,2,4,4,2
"2697",2014-05-20,2,7,10,10,12,10,3,1,1,4,4,2
"2698",2014-05-21,2,7,9,9,12,10,3,1,1,4,4,2
"2699",2014-05-22,2,7,10,11,12,10,3,1,1,4,4,2
"2700",2014-05-23,2,7,10,10,12,10,3,1,1,5,4,2
"2701",2014-05-24,2,7,10,10,12,10,3,1,1,5,4,3
"2702",2014-05-25,2,7,10,10,12,10,3,1,1,5,4,2
"2703",2014-05-26,2,7,10,11,12,10,3,1,1,4,4,3
"2704",2014-05-27,2,7,9,10,12,9,3,1,1,4,4,2
"2705",2014-05-28,2,7,10,10,12,10,3,1,1,4,4,2
"2706",2014-05-29,2,7,9,10,12,10,3,1,1,4,4,2
"2707",2014-05-30,2,7,9,10,12,10,3,1,1,4,4,2
"2708",2014-05-31,2,7,9,10,12,10,3,1,1,4,4,2
"2709",2014-06-01,2,7,9,10,12,10,3,1,1,4,4,2
"2710",2014-06-02,2,7,9,9,12,10,3,1,1,4,4,2
"2711",2014-06-03,2,7,9,10,12,10,3,1,1,4,4,2
"2712",2014-06-04,1,7,9,9,12,10,3,1,1,4,4,2
"2713",2014-06-05,1,7,9,9,12,10,3,1,1,4,4,2
"2714",2014-06-06,1,7,9,9,12,10,3,1,1,4,4,2
"2715",2014-06-07,1,7,9,9,12,10,3,1,1,4,4,2
"2716",2014-06-08,1,7,9,9,12,10,3,1,1,4,4,2
"2717",2014-06-09,1,7,9,9,12,10,3,1,2,4,4,2
"2718",2014-06-10,1,7,10,10,12,9,3,1,1,4,4,2
"2719",2014-06-11,1,7,9,9,12,10,3,1,1,4,4,2
"2720",2014-06-12,1,7,9,9,12,10,3,1,1,4,4,2
"2721",2014-06-13,1,7,9,8,12,10,3,1,1,4,4,2
"2722",2014-06-14,1,7,9,8,12,10,3,1,1,4,4,2
"2723",2014-06-15,1,7,9,8,12,10,3,1,1,4,4,2
"2724",2014-06-16,1,7,9,9,12,10,3,1,1,4,4,2
"2725",2014-06-17,1,7,9,8,12,10,3,1,1,4,4,3
"2726",2014-06-18,1,7,9,9,12,10,3,1,1,4,4,3
"2727",2014-06-19,1,7,10,8,12,10,3,1,1,4,4,3
"2728",2014-06-20,1,7,9,8,12,9,3,1,1,4,4,2
"2729",2014-06-21,1,7,9,8,12,9,3,1,1,4,4,2
"2730",2014-06-22,1,7,9,8,12,9,3,1,1,4,4,2
"2731",2014-06-23,1,7,10,9,12,9,3,1,1,4,4,2
"2732",2014-06-24,1,7,9,8,12,10,3,1,1,4,4,2
"2733",2014-06-25,1,7,9,8,12,9,4,1,1,4,4,2
"2734",2014-06-26,1,7,9,8,12,10,4,1,2,4,4,3
"2735",2014-06-27,1,7,9,9,12,9,4,1,1,4,4,2
"2736",2014-06-28,1,7,9,9,12,9,4,1,1,4,4,3
"2737",2014-06-29,1,7,9,9,12,9,4,1,1,4,4,2
"2738",2014-06-30,1,7,9,8,12,10,4,1,2,4,4,3
"2739",2014-07-01,2,6,10,9,11,10,3,1,2,5,4,3
"2740",2014-07-02,2,6,9,9,11,10,3,1,2,5,4,2
"2741",2014-07-03,2,6,9,9,11,10,3,1,2,5,4,3
"2742",2014-07-04,2,6,9,11,11,10,3,1,2,5,4,2
"2743",2014-07-05,2,6,9,11,11,10,3,1,2,5,4,2
"2744",2014-07-06,2,6,9,11,11,10,3,1,2,5,4,2
"2745",2014-07-07,2,6,9,10,11,11,3,1,2,5,4,3
"2746",2014-07-08,2,6,9,10,11,10,3,1,2,5,4,3
"2747",2014-07-09,2,6,9,11,11,10,3,1,2,5,4,3
"2748",2014-07-10,2,6,9,11,11,11,3,1,2,5,4,3
"2749",2014-07-11,2,6,9,10,11,10,3,1,2,5,4,3
"2750",2014-07-12,2,6,9,10,11,10,3,1,2,5,4,3
"2751",2014-07-13,2,6,9,10,11,10,3,1,2,5,4,3
"2752",2014-07-14,2,6,9,11,11,10,3,1,2,5,4,4
"2753",2014-07-15,2,6,9,11,11,10,3,1,2,5,4,3
"2754",2014-07-16,2,6,9,11,11,10,3,1,2,5,4,2
"2755",2014-07-17,3,6,9,10,11,10,3,1,2,5,4,2
"2756",2014-07-18,2,6,9,10,11,10,3,1,2,5,4,2
"2757",2014-07-19,2,6,9,10,11,10,3,1,2,5,4,3
"2758",2014-07-20,2,6,9,10,11,10,3,1,2,5,4,2
"2759",2014-07-21,2,6,9,10,11,10,3,1,2,5,4,2
"2760",2014-07-22,1,6,9,11,11,10,3,1,2,5,4,3
"2761",2014-07-23,1,6,9,11,11,10,3,1,2,5,4,2
"2762",2014-07-24,1,6,9,11,11,10,3,1,2,5,4,2
"2763",2014-07-25,1,6,9,10,11,10,3,1,2,5,4,3
"2764",2014-07-26,1,6,9,10,11,10,3,1,2,5,4,3
"2765",2014-07-27,1,6,9,10,11,10,3,1,2,5,4,2
"2766",2014-07-28,1,6,9,11,11,10,3,1,2,5,4,2
"2767",2014-07-29,1,6,9,10,11,10,3,1,2,5,4,2
"2768",2014-07-30,2,6,9,10,11,10,3,1,2,5,4,2
"2769",2014-07-31,2,6,9,10,11,10,3,1,2,5,4,2
"2770",2014-08-01,2,6,9,10,11,10,3,1,2,5,4,3
"2771",2014-08-02,2,6,9,10,11,10,3,1,2,5,4,2
"2772",2014-08-03,2,6,9,10,11,10,3,1,2,5,4,2
"2773",2014-08-04,2,6,9,10,11,10,3,1,2,5,4,2
"2774",2014-08-05,1,6,9,10,11,10,3,1,1,5,4,2
"2775",2014-08-06,1,6,9,10,11,10,3,1,1,5,4,2
"2776",2014-08-07,1,6,9,10,11,10,3,1,1,5,4,2
"2777",2014-08-08,1,6,9,10,11,10,3,1,1,5,4,2
"2778",2014-08-09,1,6,9,10,11,10,3,1,1,5,4,2
"2779",2014-08-10,1,6,9,10,11,10,3,1,1,5,4,3
"2780",2014-08-11,1,6,9,10,11,10,3,1,1,5,4,3
"2781",2014-08-12,1,6,9,10,11,10,3,1,1,5,4,2
"2782",2014-08-13,1,6,9,10,11,10,3,1,1,5,4,3
"2783",2014-08-14,2,6,9,10,11,10,3,1,1,5,4,2
"2784",2014-08-15,1,6,9,10,11,10,3,1,1,5,4,2
"2785",2014-08-16,1,6,9,10,11,10,3,1,1,5,4,2
"2786",2014-08-17,1,6,9,10,11,10,3,1,1,5,4,3
"2787",2014-08-18,1,6,9,11,11,10,3,1,1,5,4,2
"2788",2014-08-19,1,6,9,11,11,10,3,1,1,5,4,2
"2789",2014-08-20,1,6,9,11,11,10,3,1,1,5,4,2
"2790",2014-08-21,1,6,9,11,11,10,3,1,1,5,4,3
"2791",2014-08-22,1,6,9,11,11,10,3,1,1,5,4,2
"2792",2014-08-23,1,6,9,11,11,10,3,1,1,5,4,3
"2793",2014-08-24,1,6,9,11,11,10,3,1,1,5,4,2
"2794",2014-08-25,1,6,9,11,11,10,3,1,1,5,5,2
"2795",2014-08-26,1,6,9,11,11,10,3,1,1,5,5,2
"2796",2014-08-27,1,6,9,11,11,10,3,1,1,5,4,2
"2797",2014-08-28,1,6,9,11,11,10,3,1,1,5,4,3
"2798",2014-08-29,1,6,9,11,11,10,4,1,1,5,4,3
"2799",2014-08-30,1,6,9,11,11,10,4,1,1,5,4,2
"2800",2014-08-31,1,6,9,11,11,10,4,1,1,5,4,2
"2801",2014-09-01,1,6,9,11,11,10,3,1,1,5,4,3
"2802",2014-09-02,1,6,9,11,11,10,4,1,1,5,4,2
"2803",2014-09-03,1,6,9,11,11,10,4,1,1,5,4,2
"2804",2014-09-04,1,6,9,11,11,10,4,1,1,5,4,2
"2805",2014-09-05,1,6,9,11,11,10,3,1,1,5,4,2
"2806",2014-09-06,1,6,9,11,11,10,3,1,1,5,4,2
"2807",2014-09-07,1,6,9,11,11,10,3,1,1,5,4,2
"2808",2014-09-08,1,6,9,11,11,10,3,1,1,5,4,2
"2809",2014-09-09,1,6,9,11,11,10,3,1,1,5,4,2
"2810",2014-09-10,1,6,9,11,11,10,3,1,1,5,4,2
"2811",2014-09-11,1,6,9,11,11,10,3,1,1,5,4,2
"2812",2014-09-12,1,6,9,11,11,10,3,1,1,5,4,3
"2813",2014-09-13,1,6,9,11,11,10,3,1,1,5,4,2
"2814",2014-09-14,1,6,9,11,11,10,3,1,1,5,4,2
"2815",2014-09-15,1,6,9,11,11,10,3,1,1,5,4,2
"2816",2014-09-16,1,6,9,11,11,10,3,1,1,5,4,3
"2817",2014-09-17,2,6,9,11,11,10,3,1,1,5,4,2
"2818",2014-09-18,1,6,9,11,11,10,3,1,1,5,4,2
"2819",2014-09-19,1,6,9,11,11,10,3,1,1,5,4,2
"2820",2014-09-20,1,6,9,11,11,10,3,1,1,5,4,3
"2821",2014-09-21,1,6,9,11,11,10,3,1,1,5,4,2
"2822",2014-09-22,1,6,9,12,11,10,3,1,1,5,4,2
"2823",2014-09-23,1,6,9,12,11,10,3,1,1,5,4,2
"2824",2014-09-24,1,6,9,12,11,10,3,1,1,5,4,2
"2825",2014-09-25,1,6,9,12,11,10,3,1,1,5,4,2
"2826",2014-09-26,1,6,9,12,11,10,3,1,1,5,4,3
"2827",2014-09-27,1,6,9,12,11,10,3,1,1,5,4,2
"2828",2014-09-28,1,6,9,12,11,10,3,1,1,5,4,2
"2829",2014-09-29,1,6,9,13,11,10,3,1,1,5,4,2
"2830",2014-09-30,1,6,10,13,11,10,3,1,1,5,4,2
"2831",2014-10-01,3,6,10,10,11,10,3,1,2,5,5,2
"2832",2014-10-02,2,6,10,10,11,10,3,1,2,5,5,2
"2833",2014-10-03,2,6,10,10,11,10,3,1,2,5,5,2
"2834",2014-10-04,2,6,10,10,11,10,3,1,2,5,5,2
"2835",2014-10-05,2,6,10,10,11,10,3,1,2,5,5,3
"2836",2014-10-06,2,6,10,10,11,10,3,1,2,5,5,3
"2837",2014-10-07,2,6,10,10,11,10,3,1,2,5,5,3
"2838",2014-10-08,2,6,10,10,11,10,3,1,2,5,5,3
"2839",2014-10-09,2,6,10,10,11,10,3,1,2,5,5,3
"2840",2014-10-10,2,6,10,10,11,10,3,1,2,5,5,3
"2841",2014-10-11,2,6,10,10,11,10,3,1,2,5,5,3
"2842",2014-10-12,2,6,10,10,11,10,3,1,2,5,5,3
"2843",2014-10-13,2,6,10,10,11,10,3,1,2,5,5,4
"2844",2014-10-14,2,6,10,10,11,10,3,1,2,5,5,3
"2845",2014-10-15,2,6,10,10,11,10,3,1,2,5,5,3
"2846",2014-10-16,2,6,10,10,11,10,3,1,2,5,5,3
"2847",2014-10-17,2,6,10,10,11,10,3,1,2,5,5,3
"2848",2014-10-18,2,6,10,10,11,10,3,1,2,5,5,3
"2849",2014-10-19,2,6,10,10,11,10,3,1,2,5,5,4
"2850",2014-10-20,2,6,10,10,11,10,3,1,2,5,5,3
"2851",2014-10-21,2,6,10,11,11,10,3,1,2,5,5,3
"2852",2014-10-22,1,6,10,11,11,10,3,1,2,5,5,3
"2853",2014-10-23,1,6,10,11,11,10,3,1,2,5,5,3
"2854",2014-10-24,1,6,10,11,11,10,3,1,2,5,5,3
"2855",2014-10-25,1,6,10,11,11,10,3,1,2,5,5,3
"2856",2014-10-26,1,6,10,11,11,10,3,1,2,5,5,3
"2857",2014-10-27,1,6,10,11,11,10,3,1,2,5,5,3
"2858",2014-10-28,1,6,10,11,11,10,3,1,2,5,5,3
"2859",2014-10-29,1,6,10,10,11,10,3,1,2,5,5,3
"2860",2014-10-30,1,6,10,10,11,10,3,1,2,5,5,3
"2861",2014-10-31,1,6,10,10,11,10,3,1,2,5,5,3
"2862",2014-11-01,1,6,10,10,11,10,3,1,2,5,5,3
"2863",2014-11-02,1,6,10,10,11,10,3,1,2,5,5,3
"2864",2014-11-03,1,6,10,10,11,10,3,1,2,5,5,3
"2865",2014-11-04,1,6,10,10,11,10,3,1,2,5,5,3
"2866",2014-11-05,1,6,10,10,11,10,3,1,1,5,5,3
"2867",2014-11-06,1,6,10,10,11,10,3,1,1,5,5,3
"2868",2014-11-07,1,6,10,10,11,10,3,1,1,5,5,3
"2869",2014-11-08,1,6,10,10,11,10,3,1,1,5,5,3
"2870",2014-11-09,1,6,10,10,11,10,3,1,1,5,5,2
"2871",2014-11-10,1,6,10,10,11,10,3,1,1,5,5,2
"2872",2014-11-11,1,6,9,10,11,10,3,1,1,5,5,2
"2873",2014-11-12,1,6,9,10,11,10,3,1,1,5,5,2
"2874",2014-11-13,1,6,9,10,11,10,3,1,1,5,5,2
"2875",2014-11-14,1,6,9,10,11,10,3,1,1,5,5,2
"2876",2014-11-15,1,6,9,10,11,10,3,1,1,5,5,2
"2877",2014-11-16,1,6,9,10,11,10,3,1,1,5,5,2
"2878",2014-11-17,1,6,9,10,11,10,3,1,1,5,5,3
"2879",2014-11-18,1,6,9,11,11,10,3,1,1,5,5,2
"2880",2014-11-19,1,6,9,11,11,10,3,1,1,5,5,2
"2881",2014-11-20,1,6,9,11,11,10,3,1,1,5,5,2
"2882",2014-11-21,1,6,9,11,11,10,3,1,1,5,5,2
"2883",2014-11-22,1,6,9,11,11,10,3,1,1,5,5,2
"2884",2014-11-23,1,6,9,11,11,10,3,1,1,5,5,2
"2885",2014-11-24,1,6,9,11,11,10,3,1,1,5,5,3
"2886",2014-11-25,1,6,9,11,11,10,3,1,1,5,5,2
"2887",2014-11-26,1,6,9,11,11,10,3,1,1,5,5,2
"2888",2014-11-27,1,6,9,11,11,10,3,1,1,5,5,2
"2889",2014-11-28,1,6,9,11,11,10,3,1,1,5,5,2
"2890",2014-11-29,1,6,9,11,11,10,3,1,1,5,5,2
"2891",2014-11-30,1,6,9,11,11,10,3,1,1,5,5,3
"2892",2014-12-01,1,6,9,11,11,10,3,1,1,5,5,3
"2893",2014-12-02,1,6,9,11,11,10,3,1,1,5,5,3
"2894",2014-12-03,1,6,9,11,11,10,3,1,1,5,5,3
"2895",2014-12-04,1,6,9,11,11,10,3,1,1,5,5,3
"2896",2014-12-05,1,6,9,11,11,10,3,1,1,5,5,3
"2897",2014-12-06,1,6,9,11,11,10,3,1,1,5,5,3
"2898",2014-12-07,1,6,9,11,11,10,3,1,1,5,5,3
"2899",2014-12-08,1,6,9,11,11,10,3,1,1,5,5,3
"2900",2014-12-09,1,6,9,11,11,10,3,1,1,5,5,3
"2901",2014-12-10,1,6,9,11,11,10,3,1,1,5,5,3
"2902",2014-12-11,1,6,9,11,11,10,3,1,1,5,5,3
"2903",2014-12-12,1,6,9,11,11,10,3,1,1,5,5,3
"2904",2014-12-13,1,6,9,11,11,10,3,1,1,5,5,3
"2905",2014-12-14,1,6,9,11,11,10,3,1,1,5,5,3
"2906",2014-12-15,1,6,9,11,11,10,3,1,1,5,5,3
"2907",2014-12-16,2,6,9,11,11,10,3,1,1,5,5,3
"2908",2014-12-17,2,6,10,11,11,10,3,1,1,5,5,3
"2909",2014-12-18,2,6,10,11,11,10,3,1,1,5,5,3
"2910",2014-12-19,1,6,10,11,11,10,3,1,1,5,5,3
"2911",2014-12-20,1,6,10,11,11,10,3,1,1,5,5,3
"2912",2014-12-21,1,6,10,11,11,10,3,1,1,5,5,3
"2913",2014-12-22,1,6,10,11,11,10,3,1,1,5,5,3
"2914",2014-12-23,1,6,10,11,11,10,3,1,1,5,5,3
"2915",2014-12-24,1,6,10,11,11,10,3,1,1,5,5,3
"2916",2014-12-25,1,6,10,11,11,10,3,1,1,5,5,3
"2917",2014-12-26,1,6,10,11,11,10,3,1,1,5,5,3
"2918",2014-12-27,1,6,10,11,11,10,3,1,1,5,5,3
"2919",2014-12-28,1,6,10,11,11,10,3,1,1,5,5,3
"2920",2014-12-29,1,6,10,11,11,10,3,1,1,5,5,3
"2921",2014-12-30,1,7,10,13,11,11,3,1,1,5,5,3
"2922",2014-12-31,1,7,10,13,11,11,3,1,1,5,5,3
"2923",2015-01-01,2,6,8,10,11,10,3,1,2,5,5,2
"2924",2015-01-02,2,6,9,10,11,10,3,1,2,5,5,2
"2925",2015-01-03,2,6,9,10,11,10,3,1,2,5,5,2
"2926",2015-01-04,2,6,9,10,11,10,3,1,2,5,5,3
"2927",2015-01-05,2,6,9,10,11,10,3,1,2,5,5,3
"2928",2015-01-06,2,6,8,10,11,10,3,1,2,5,5,3
"2929",2015-01-07,2,6,8,10,11,10,3,1,2,5,5,3
"2930",2015-01-08,2,6,8,10,11,10,3,1,2,5,5,3
"2931",2015-01-09,2,6,8,10,11,10,3,1,2,5,5,3
"2932",2015-01-10,2,6,8,10,11,10,3,1,2,5,5,3
"2933",2015-01-11,2,6,8,10,11,10,3,1,2,5,5,3
"2934",2015-01-12,2,6,8,10,11,10,3,1,2,5,5,3
"2935",2015-01-13,2,6,8,10,11,10,3,1,2,5,5,3
"2936",2015-01-14,2,6,8,10,11,10,3,1,2,5,5,3
"2937",2015-01-15,2,6,9,10,11,10,3,1,2,5,5,3
"2938",2015-01-16,2,6,8,10,11,10,3,1,2,5,5,3
"2939",2015-01-17,2,6,8,10,11,10,3,1,2,5,5,3
"2940",2015-01-18,2,6,8,10,11,10,3,1,2,5,5,3
"2941",2015-01-19,2,6,9,10,11,10,3,1,2,5,5,3
"2942",2015-01-20,1,6,8,10,11,10,3,1,2,5,5,3
"2943",2015-01-21,1,6,8,10,11,10,3,1,2,5,5,3
"2944",2015-01-22,1,6,8,10,11,10,3,1,2,5,5,3
"2945",2015-01-23,1,6,8,10,11,10,3,1,2,5,5,3
"2946",2015-01-24,1,6,8,10,11,10,3,1,2,5,5,3
"2947",2015-01-25,1,6,8,10,11,10,3,1,2,5,5,3
"2948",2015-01-26,1,6,8,10,11,10,3,1,2,5,5,3
"2949",2015-01-27,1,6,8,10,11,10,3,1,2,5,5,2
"2950",2015-01-28,1,6,8,10,11,10,3,1,2,5,5,2
"2951",2015-01-29,1,6,8,10,11,10,3,1,2,5,5,2
"2952",2015-01-30,1,6,8,10,11,10,3,1,2,5,5,2
"2953",2015-01-31,1,6,8,10,11,10,3,1,2,5,5,2
"2954",2015-02-01,1,6,8,10,11,10,3,1,2,5,5,2
"2955",2015-02-02,1,6,8,10,11,10,3,1,2,5,5,2
"2956",2015-02-03,1,6,9,10,11,10,3,1,1,5,5,3
"2957",2015-02-04,1,6,9,10,11,10,3,1,1,5,5,3
"2958",2015-02-05,1,6,9,10,11,10,3,1,1,5,5,3
"2959",2015-02-06,1,6,9,10,11,10,3,1,1,5,5,2
"2960",2015-02-07,1,6,9,10,11,10,3,1,1,5,5,3
"2961",2015-02-08,1,6,9,10,11,10,3,1,1,5,5,3
"2962",2015-02-09,1,6,9,10,11,10,3,1,1,5,5,3
"2963",2015-02-10,1,6,9,10,11,10,3,1,1,5,5,2
"2964",2015-02-11,1,6,9,10,11,10,3,1,1,5,5,2
"2965",2015-02-12,1,6,9,10,11,10,3,1,1,5,5,2
"2966",2015-02-13,1,6,9,10,11,10,3,1,1,5,5,4
"2967",2015-02-14,1,6,9,10,11,10,3,1,1,5,5,2
"2968",2015-02-15,1,6,9,10,11,10,3,1,1,5,5,2
"2969",2015-02-16,1,6,9,10,11,10,3,1,1,5,5,3
"2970",2015-02-17,1,6,9,10,11,10,3,1,1,5,5,2
"2971",2015-02-18,1,6,9,10,11,10,3,1,1,5,5,2
"2972",2015-02-19,1,6,9,10,11,10,3,1,1,5,5,3
"2973",2015-02-20,1,6,9,10,11,10,3,1,1,5,5,3
"2974",2015-02-21,1,6,9,10,11,10,3,1,1,5,5,2
"2975",2015-02-22,1,6,9,10,11,10,3,1,1,5,5,3
"2976",2015-02-23,1,6,9,10,11,10,3,1,1,5,5,2
"2977",2015-02-24,1,6,9,10,11,10,3,1,1,5,5,2
"2978",2015-02-25,1,6,9,10,11,10,3,1,1,5,5,3
"2979",2015-02-26,1,6,9,10,11,10,3,1,1,5,5,3
"2980",2015-02-27,1,6,9,10,11,10,3,1,1,5,5,2
"2981",2015-02-28,1,6,9,10,11,10,3,1,1,5,5,2
"2982",2015-03-01,1,6,9,10,11,10,3,1,1,5,5,2
"2983",2015-03-02,1,6,9,10,11,10,3,1,1,5,5,2
"2984",2015-03-03,1,6,9,10,11,10,3,1,1,5,5,3
"2985",2015-03-04,1,6,9,10,11,10,3,1,1,5,5,2
"2986",2015-03-05,1,6,9,10,11,10,3,1,1,5,5,2
"2987",2015-03-06,1,6,9,10,11,10,3,1,1,5,5,2
"2988",2015-03-07,1,6,9,10,11,10,3,1,1,5,5,3
"2989",2015-03-08,1,6,9,10,11,10,3,1,1,5,5,3
"2990",2015-03-09,1,6,9,10,11,10,3,1,1,5,5,2
"2991",2015-03-10,1,6,9,10,11,10,3,1,1,5,5,3
"2992",2015-03-11,1,6,9,10,11,10,3,1,1,5,5,3
"2993",2015-03-12,1,6,9,10,11,10,3,1,1,5,5,3
"2994",2015-03-13,1,6,9,10,11,10,3,1,1,5,5,2
"2995",2015-03-14,1,6,9,10,11,10,3,1,1,5,5,3
"2996",2015-03-15,1,6,9,10,11,10,3,1,1,5,5,2
"2997",2015-03-16,2,6,9,10,11,10,3,1,1,5,5,3
"2998",2015-03-17,2,6,9,10,11,10,3,1,1,5,5,2
"2999",2015-03-18,2,6,9,10,11,10,3,1,1,5,5,2
"3000",2015-03-19,1,6,9,9,11,10,4,1,1,5,5,3
"3001",2015-03-20,1,6,9,9,11,10,4,1,1,5,5,2
"3002",2015-03-21,1,6,9,9,11,10,4,1,1,5,5,2
"3003",2015-03-22,1,6,9,9,11,10,4,1,1,5,5,3
"3004",2015-03-23,1,6,9,9,12,10,3,1,1,5,5,3
"3005",2015-03-24,1,6,9,9,11,10,3,1,1,5,5,3
"3006",2015-03-25,1,6,9,9,11,10,3,1,1,5,5,3
"3007",2015-03-26,1,6,9,9,11,10,3,1,1,5,5,3
"3008",2015-03-27,1,6,9,9,11,10,3,1,1,5,5,3
"3009",2015-03-28,1,6,9,9,11,10,3,1,1,5,5,3
"3010",2015-03-29,1,6,9,9,11,10,3,1,1,5,5,3
"3011",2015-03-30,1,6,9,12,11,10,3,1,1,5,5,3
"3012",2015-03-31,1,6,9,11,11,10,3,1,1,5,5,3
"3013",2015-04-01,3,6,9,10,12,10,3,1,2,5,5,3
"3014",2015-04-02,2,6,10,10,11,10,3,1,2,5,5,3
"3015",2015-04-03,2,6,10,10,11,10,3,1,2,5,5,3
"3016",2015-04-04,2,6,10,10,11,10,3,1,2,5,5,3
"3017",2015-04-05,2,6,10,10,11,10,3,1,2,5,5,4
"3018",2015-04-06,2,6,10,10,11,10,3,1,2,5,5,2
"3019",2015-04-07,2,6,10,10,10,10,3,1,2,5,5,2
"3020",2015-04-08,2,6,10,10,11,10,3,1,2,5,5,3
"3021",2015-04-09,2,6,8,10,11,10,3,1,2,5,5,2
"3022",2015-04-10,2,6,9,10,11,10,3,1,2,5,5,2
"3023",2015-04-11,2,6,9,10,11,10,3,1,2,5,5,2
"3024",2015-04-12,2,6,9,10,11,10,3,1,2,5,5,2
"3025",2015-04-13,2,6,10,10,11,10,4,1,2,5,5,2
"3026",2015-04-14,2,6,9,10,11,10,3,1,2,5,5,4
"3027",2015-04-15,2,6,10,10,12,10,4,1,2,5,5,2
"3028",2015-04-16,2,6,10,10,11,10,4,1,2,5,5,2
"3029",2015-04-17,2,6,10,10,11,10,4,1,2,5,5,4
"3030",2015-04-18,2,6,10,10,11,10,4,1,2,5,5,4
"3031",2015-04-19,2,6,10,10,11,10,4,1,2,5,5,2
"3032",2015-04-20,2,6,10,10,11,10,4,1,2,4,5,4
"3033",2015-04-21,2,6,10,10,11,11,4,1,2,4,5,3
"3034",2015-04-22,1,6,9,10,11,10,4,1,2,4,5,2
"3035",2015-04-23,1,6,10,10,11,10,4,1,2,4,5,4
"3036",2015-04-24,1,6,10,10,11,10,4,1,2,4,5,2
"3037",2015-04-25,1,6,10,10,11,10,4,1,2,4,5,2
"3038",2015-04-26,1,6,10,10,11,10,4,1,2,4,5,2
"3039",2015-04-27,1,6,10,10,11,10,4,1,2,4,5,2
"3040",2015-04-28,1,6,10,12,12,10,4,1,2,4,5,2
"3041",2015-04-29,1,6,10,12,12,10,4,1,2,4,5,2
"3042",2015-04-30,1,6,10,11,11,10,4,1,2,4,5,3
"3043",2015-05-01,1,6,10,12,11,10,4,1,2,4,5,2
"3044",2015-05-02,1,6,10,12,11,10,4,1,2,4,5,2
"3045",2015-05-03,1,6,10,12,11,10,4,1,2,4,5,4
"3046",2015-05-04,1,6,10,12,12,10,4,1,2,4,5,2
"3047",2015-05-05,1,6,9,12,11,10,4,1,1,4,5,2
"3048",2015-05-06,1,6,9,12,11,10,4,1,1,4,5,2
"3049",2015-05-07,1,6,9,12,11,10,4,1,1,4,5,2
"3050",2015-05-08,1,6,9,12,11,10,4,1,1,4,5,2
"3051",2015-05-09,1,6,9,12,11,10,4,1,1,4,5,2
"3052",2015-05-10,1,6,9,12,11,10,4,1,1,4,5,2
"3053",2015-05-11,1,6,9,11,11,10,4,1,1,4,5,2
"3054",2015-05-12,1,6,9,12,12,10,4,1,1,4,5,2
"3055",2015-05-13,1,6,9,12,11,10,4,1,1,4,5,2
"3056",2015-05-14,1,6,9,12,11,10,4,1,1,4,5,2
"3057",2015-05-15,1,6,9,12,11,10,4,1,1,4,5,2
"3058",2015-05-16,1,6,9,12,11,10,4,1,1,4,5,2
"3059",2015-05-17,1,6,9,12,11,10,4,1,1,4,5,4
"3060",2015-05-18,1,6,9,11,12,10,4,1,1,4,5,2
